pair,source_pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct,entry_spread
GBPJPY,GBPJPY,B,LONG,2023-02-10 10:05:00,2023-02-10 11:15:00,spread_reduced,Real,0.2572339245145624,-0.0054798839756280086
USDJPY,USDJPY,B,SHORT,2023-02-10 11:30:00,2023-02-10 11:50:00,spread_reduced,Pseudo,0.029623512672383168,0.003928979235039763
EURJPY,EURJPY,B,SHORT,2023-02-10 11:30:00,2023-02-10 11:50:00,spread_reduced,Pseudo,0.021624536002573524,0.0039289792350397715
GBPJPY,GBPJPY,B,SHORT,2023-02-10 11:30:00,2023-02-10 11:50:00,spread_reduced,Pseudo,0.06731101674217754,0.003928979235039758
AUDJPY,AUDJPY,B,SHORT,2023-02-10 11:30:00,2023-02-10 11:50:00,spread_reduced,Pseudo,0.04603654547833773,0.00392897923503977
NZDJPY,NZDJPY,B,SHORT,2023-02-10 11:30:00,2023-02-10 11:50:00,spread_reduced,Pseudo,0.004139026809124591,0.003928979235039768
CHFJPY,CHFJPY,B,SHORT,2023-02-10 11:30:00,2023-02-10 11:50:00,spread_reduced,Pseudo,-0.0015842932089560335,0.003928979235039768
USDJPY,USDJPY,B,LONG,2023-02-10 15:05:00,2023-02-10 16:50:00,spread_reduced,Real,0.40743033786435257,-0.0032201972466301756
EURJPY,EURJPY,B,LONG,2023-02-10 15:05:00,2023-02-10 16:50:00,spread_reduced,Real,0.02689471396044585,-0.003220197246630168
GBPJPY,GBPJPY,B,LONG,2023-02-10 15:05:00,2023-02-10 16:50:00,spread_reduced,Real,-0.20932567166254135,-0.0032201972466301804
AUDJPY,AUDJPY,B,LONG,2023-02-10 15:05:00,2023-02-10 16:50:00,spread_reduced,Real,0.07142947082749984,-0.003220197246630169
NZDJPY,NZDJPY,B,LONG,2023-02-10 15:05:00,2023-02-10 16:50:00,spread_reduced,Real,-0.09032888486607919,-0.0032201972466301704
CHFJPY,CHFJPY,B,LONG,2023-02-10 15:05:00,2023-02-10 16:50:00,spread_reduced,Real,0.18489285498379804,-0.0032201972466301713
USDJPY,USDJPY,B,LONG,2023-02-13 04:15:00,2023-02-13 05:40:00,spread_reduced,Pseudo,-0.016125237650377322,-0.0030699584466445462
EURJPY,EURJPY,B,LONG,2023-02-13 04:15:00,2023-02-13 05:40:00,spread_reduced,Real,0.01254067465635463,-0.003069958446644538
GBPJPY,GBPJPY,B,LONG,2023-02-13 04:15:00,2023-02-13 05:40:00,spread_reduced,Real,0.011438204334209464,-0.0030699584466445506
AUDJPY,AUDJPY,B,LONG,2023-02-13 04:15:00,2023-02-13 05:40:00,spread_reduced,Real,0.07569028736931216,-0.003069958446644539
NZDJPY,NZDJPY,B,LONG,2023-02-13 04:15:00,2023-02-13 05:40:00,spread_reduced,Real,0.13796418407800254,-0.0030699584466445415
CHFJPY,CHFJPY,B,LONG,2023-02-13 04:15:00,2023-02-13 05:40:00,spread_reduced,Pseudo,-0.06238008536457729,-0.0030699584466445406
USDJPY,USDJPY,B,LONG,2023-02-13 09:25:00,2023-02-13 10:25:00,spread_reduced,Pseudo,0.007790321872036543,-0.0032316477540719215
EURJPY,EURJPY,B,LONG,2023-02-13 09:25:00,2023-02-13 10:25:00,spread_reduced,Pseudo,0.09489429740761057,-0.0032316477540719137
GBPJPY,GBPJPY,B,LONG,2023-02-13 09:25:00,2023-02-13 10:25:00,spread_reduced,Pseudo,-0.1613490542409594,-0.0032316477540719262
AUDJPY,AUDJPY,B,LONG,2023-02-13 09:25:00,2023-02-13 10:25:00,spread_reduced,Pseudo,-0.2452174042349616,-0.0032316477540719145
NZDJPY,NZDJPY,B,LONG,2023-02-13 09:25:00,2023-02-13 10:25:00,spread_reduced,Pseudo,-0.18580541692342356,-0.0032316477540719167
CHFJPY,CHFJPY,B,LONG,2023-02-13 09:25:00,2023-02-13 10:25:00,spread_reduced,Pseudo,0.3579148148842304,-0.0032316477540719163
USDJPY,USDJPY,B,LONG,2023-02-13 15:50:00,2023-02-13 17:00:00,spread_reduced,Pseudo,-0.05627403361393076,-0.003038098939517644
EURJPY,EURJPY,B,LONG,2023-02-13 15:50:00,2023-02-13 17:00:00,spread_reduced,Pseudo,-0.12587785100172852,-0.003038098939517637
GBPJPY,GBPJPY,B,LONG,2023-02-13 15:50:00,2023-02-13 17:00:00,spread_reduced,Pseudo,-0.1766312584429719,-0.003038098939517649
AUDJPY,AUDJPY,B,LONG,2023-02-13 15:50:00,2023-02-13 17:00:00,spread_reduced,Pseudo,-0.06974204107603374,-0.0030380989395176377
NZDJPY,NZDJPY,B,LONG,2023-02-13 15:50:00,2023-02-13 17:00:00,spread_reduced,Pseudo,-0.19679689312636825,-0.00303809893951764
CHFJPY,CHFJPY,B,LONG,2023-02-13 15:50:00,2023-02-13 17:00:00,spread_reduced,Pseudo,-0.08160616472032331,-0.0030380989395176394
NZDJPY,NZDJPY,B,SHORT,2023-02-14 00:40:00,2023-02-14 02:40:00,spread_reduced,Pseudo,0.7067142225385034,0.0031500937714445763
USDJPY,USDJPY,B,SHORT,2023-02-14 01:40:00,2023-02-14 02:40:00,spread_reduced,Pseudo,-0.10132744308414636,0.0031948823387011284
EURJPY,EURJPY,B,SHORT,2023-02-14 01:40:00,2023-02-14 02:40:00,spread_reduced,Pseudo,-0.15996786756433679,0.003194882338701136
GBPJPY,GBPJPY,B,SHORT,2023-02-14 01:40:00,2023-02-14 02:40:00,spread_reduced,Pseudo,-0.1260090390701185,0.0031948823387011236
AUDJPY,AUDJPY,B,SHORT,2023-02-14 01:40:00,2023-02-14 02:40:00,spread_reduced,Pseudo,-0.1462929499197833,0.0031948823387011353
CHFJPY,CHFJPY,B,SHORT,2023-02-14 01:40:00,2023-02-14 02:40:00,spread_reduced,Pseudo,-0.1612479018146725,0.0031948823387011336
USDJPY,USDJPY,B,SHORT,2023-02-23 15:35:00,2023-02-23 18:05:00,spread_reduced,Pseudo,-0.043763893907478035,0.003009576768204751
EURJPY,EURJPY,B,SHORT,2023-02-23 15:35:00,2023-02-23 18:05:00,spread_reduced,Real,0.19367370805201123,0.003009576768204759
GBPJPY,GBPJPY,B,SHORT,2023-02-23 15:35:00,2023-02-23 18:05:00,spread_reduced,Pseudo,0.43577158917161113,0.003009576768204746
AUDJPY,AUDJPY,B,SHORT,2023-02-23 15:35:00,2023-02-23 18:05:00,spread_reduced,Real,0.8085215947376916,0.0030095767682047575
NZDJPY,NZDJPY,B,SHORT,2023-02-23 15:35:00,2023-02-23 18:05:00,spread_reduced,Real,0.6290713619433452,0.0030095767682047554
CHFJPY,CHFJPY,B,SHORT,2023-02-23 15:35:00,2023-02-23 18:05:00,spread_reduced,Neither,0.21964352732101178,0.003009576768204755
USDJPY,USDJPY,B,SHORT,2023-02-24 00:50:00,2023-02-24 01:00:00,spread_reduced,Pseudo,-0.32477062448062666,0.0033651695572573803
EURJPY,EURJPY,B,SHORT,2023-02-24 00:50:00,2023-02-24 01:00:00,spread_reduced,Pseudo,-0.4816250998619006,0.0033651695572573873
GBPJPY,GBPJPY,B,SHORT,2023-02-24 00:50:00,2023-02-24 01:00:00,spread_reduced,Pseudo,-0.4571076997920513,0.003365169557257374
AUDJPY,AUDJPY,B,SHORT,2023-02-24 00:50:00,2023-02-24 01:00:00,stop,Pseudo,-0.5087966264534598,0.0033651695572573864
NZDJPY,NZDJPY,B,SHORT,2023-02-24 00:50:00,2023-02-24 01:00:00,spread_reduced,Pseudo,-0.3986761224493707,0.0033651695572573834
CHFJPY,CHFJPY,B,SHORT,2023-02-24 00:50:00,2023-02-24 01:00:00,spread_reduced,Pseudo,-0.433180935939137,0.003365169557257383
USDJPY,USDJPY,B,LONG,2023-02-24 02:50:00,2023-02-24 03:15:00,spread_reduced,Real,-0.03326261736047442,-0.00388626032838492
EURJPY,EURJPY,B,LONG,2023-02-24 02:50:00,2023-02-24 03:15:00,spread_reduced,Pseudo,0.06184548122112332,-0.003886260328384912
GBPJPY,GBPJPY,B,LONG,2023-02-24 02:50:00,2023-02-24 03:15:00,spread_reduced,Real,0.11700615567544759,-0.0038862603283849246
AUDJPY,AUDJPY,B,LONG,2023-02-24 02:50:00,2023-02-24 03:15:00,spread_reduced,Pseudo,0.0760514888000404,-0.0038862603283849133
NZDJPY,NZDJPY,B,LONG,2023-02-24 02:50:00,2023-02-24 03:15:00,spread_reduced,Pseudo,0.16746040666311876,-0.0038862603283849164
CHFJPY,CHFJPY,B,LONG,2023-02-24 02:50:00,2023-02-24 03:15:00,spread_reduced,Both,0.0657525332996937,-0.0038862603283849155
USDJPY,USDJPY,B,LONG,2023-02-27 15:25:00,2023-02-27 15:50:00,spread_reduced,Both,0.10176233312334897,-0.0031577944990253087
EURJPY,EURJPY,B,LONG,2023-02-27 15:25:00,2023-02-27 15:50:00,spread_reduced,Pseudo,-0.14035191404894917,-0.0031577944990253013
GBPJPY,GBPJPY,B,LONG,2023-02-27 15:25:00,2023-02-27 15:50:00,spread_reduced,Pseudo,-0.37860306562962726,-0.003157794499025314
AUDJPY,AUDJPY,B,LONG,2023-02-27 15:25:00,2023-02-27 15:50:00,spread_reduced,Pseudo,-0.23462136858561541,-0.0031577944990253018
NZDJPY,NZDJPY,B,LONG,2023-02-27 15:25:00,2023-02-27 15:50:00,spread_reduced,Pseudo,-0.22539165703807282,-0.0031577944990253044
CHFJPY,CHFJPY,B,LONG,2023-02-27 15:25:00,2023-02-27 15:50:00,spread_reduced,Pseudo,-0.2939474527784425,-0.003157794499025305
USDJPY,USDJPY,B,LONG,2023-02-28 08:05:00,2023-02-28 09:55:00,spread_reduced,Real,-0.060277244673408635,-0.003202277190939514
EURJPY,EURJPY,B,LONG,2023-02-28 08:05:00,2023-02-28 09:55:00,spread_reduced,Pseudo,-0.04442893074663168,-0.003202277190939506
GBPJPY,GBPJPY,B,LONG,2023-02-28 08:05:00,2023-02-28 09:55:00,spread_reduced,Pseudo,0.4279906161703817,-0.0032022771909395184
AUDJPY,AUDJPY,B,LONG,2023-02-28 08:05:00,2023-02-28 09:55:00,spread_reduced,Pseudo,0.08873536707321161,-0.0032022771909395067
NZDJPY,NZDJPY,B,LONG,2023-02-28 08:05:00,2023-02-28 09:55:00,spread_reduced,Pseudo,0.014612797923659512,-0.0032022771909395093
CHFJPY,CHFJPY,B,LONG,2023-02-28 08:05:00,2023-02-28 09:55:00,spread_reduced,Pseudo,-0.050003808331533506,-0.0032022771909395093
USDJPY,USDJPY,B,SHORT,2023-02-28 15:50:00,2023-02-28 19:00:00,spread_reduced,Both,0.28826522630359674,0.0038689779201614245
EURJPY,EURJPY,B,SHORT,2023-02-28 15:50:00,2023-02-28 19:00:00,spread_reduced,Pseudo,0.5505317779002095,0.0038689779201614327
GBPJPY,GBPJPY,B,SHORT,2023-02-28 15:50:00,2023-02-28 19:00:00,spread_reduced,Pseudo,0.9960401317650377,0.0038689779201614197
AUDJPY,AUDJPY,B,SHORT,2023-02-28 15:50:00,2023-02-28 19:00:00,spread_reduced,Pseudo,0.2900908266817622,0.0038689779201614314
NZDJPY,NZDJPY,B,SHORT,2023-02-28 15:50:00,2023-02-28 19:00:00,spread_reduced,Pseudo,0.3236669473991224,0.0038689779201614293
CHFJPY,CHFJPY,B,SHORT,2023-02-28 15:50:00,2023-02-28 19:00:00,spread_reduced,Pseudo,0.5888279803645998,0.0038689779201614284
USDJPY,USDJPY,B,SHORT,2023-03-07 08:45:00,2023-03-07 10:05:00,spread_reduced,Both,-0.32436459297258136,0.00308628009332999
EURJPY,EURJPY,B,SHORT,2023-03-07 08:45:00,2023-03-07 10:05:00,spread_reduced,Pseudo,-0.13087914789670457,0.0030862800933299976
GBPJPY,GBPJPY,B,SHORT,2023-03-07 08:45:00,2023-03-07 10:05:00,spread_reduced,Pseudo,-0.09652239075930158,0.0030862800933299864
AUDJPY,AUDJPY,B,SHORT,2023-03-07 08:45:00,2023-03-07 10:05:00,spread_reduced,Pseudo,-0.13416743587376287,0.0030862800933299976
NZDJPY,NZDJPY,B,SHORT,2023-03-07 08:45:00,2023-03-07 10:05:00,spread_reduced,Pseudo,-0.2827317238321229,0.003086280093329995
CHFJPY,CHFJPY,B,SHORT,2023-03-07 08:45:00,2023-03-07 10:05:00,spread_reduced,Pseudo,-0.07692675097166943,0.003086280093329995
AUDJPY,AUDJPY,B,LONG,2023-03-08 04:50:00,2023-03-08 05:20:00,spread_reduced,Pseudo,0.043185700332237786,-0.003006165222698286
NZDJPY,NZDJPY,B,LONG,2023-03-08 04:50:00,2023-03-08 05:20:00,spread_reduced,Pseudo,-0.06373758300050789,-0.0030061652226982885
USDJPY,USDJPY,B,SHORT,2023-03-09 00:30:00,2023-03-09 01:05:00,spread_reduced,Pseudo,-0.2526647647727772,0.0031663638993122997
EURJPY,EURJPY,B,SHORT,2023-03-09 00:30:00,2023-03-09 01:05:00,spread_reduced,Pseudo,-0.22415344205647023,0.0031663638993123075
GBPJPY,GBPJPY,B,SHORT,2023-03-09 00:30:00,2023-03-09 01:05:00,spread_reduced,Pseudo,-0.2121537368473536,0.0031663638993122962
AUDJPY,AUDJPY,B,SHORT,2023-03-09 00:30:00,2023-03-09 01:05:00,spread_reduced,Pseudo,-0.23462036737875724,0.0031663638993123075
NZDJPY,NZDJPY,B,SHORT,2023-03-09 00:30:00,2023-03-09 01:05:00,spread_reduced,Both,-0.20153778222979185,0.0031663638993123053
CHFJPY,CHFJPY,B,SHORT,2023-03-09 00:30:00,2023-03-09 01:05:00,spread_reduced,Pseudo,-0.19958568404188082,0.003166363899312305
USDJPY,USDJPY,B,SHORT,2023-03-09 09:50:00,2023-03-09 10:35:00,spread_reduced,Pseudo,-0.0929873858045068,0.00367713133931982
EURJPY,EURJPY,B,SHORT,2023-03-09 09:50:00,2023-03-09 10:35:00,spread_reduced,Pseudo,-0.1345736653239893,0.0036771313393198276
GBPJPY,GBPJPY,B,SHORT,2023-03-09 09:50:00,2023-03-09 10:35:00,spread_reduced,Pseudo,-0.20450410256285986,0.0036771313393198163
AUDJPY,AUDJPY,B,SHORT,2023-03-09 09:50:00,2023-03-09 10:35:00,spread_reduced,Pseudo,-0.12665658135150676,0.0036771313393198267
NZDJPY,NZDJPY,B,SHORT,2023-03-09 09:50:00,2023-03-09 10:35:00,spread_reduced,Pseudo,-0.1749109250885524,0.003677131339319826
CHFJPY,CHFJPY,B,SHORT,2023-03-09 09:50:00,2023-03-09 10:35:00,spread_reduced,Pseudo,-0.04671463431571432,0.003677131339319825
USDJPY,USDJPY,B,LONG,2023-03-10 02:30:00,2023-03-10 02:40:00,stop,Pseudo,-0.7146249674102231,-0.005931197273749417
EURJPY,EURJPY,B,LONG,2023-03-10 02:30:00,2023-03-10 02:40:00,stop,Pseudo,-0.5846779601785442,-0.005931197273749411
GBPJPY,GBPJPY,B,LONG,2023-03-10 02:30:00,2023-03-10 02:40:00,stop,Pseudo,-0.5559367811845777,-0.0059311972737494225
AUDJPY,AUDJPY,B,LONG,2023-03-10 02:30:00,2023-03-10 04:30:00,spread_reduced,Real,0.37459737567901996,-0.00593119727374941
NZDJPY,NZDJPY,B,LONG,2023-03-10 02:30:00,2023-03-10 04:30:00,spread_reduced,Real,0.10973155679476025,-0.005931197273749413
CHFJPY,CHFJPY,B,LONG,2023-03-10 02:30:00,2023-03-10 04:30:00,spread_reduced,Real,0.46339993149213665,-0.005931197273749414
USDJPY,USDJPY,B,LONG,2023-03-10 02:45:00,2023-03-10 04:30:00,spread_reduced,Real,0.3947457325510865,-0.003552004845768928
EURJPY,EURJPY,B,LONG,2023-03-10 02:45:00,2023-03-10 04:30:00,spread_reduced,Real,0.5150480651499405,-0.0035520048457689237
GBPJPY,GBPJPY,B,LONG,2023-03-10 02:45:00,2023-03-10 04:30:00,spread_reduced,Real,0.4735836419376138,-0.0035520048457689337
EURJPY,EURJPY,B,SHORT,2023-03-10 08:10:00,2023-03-10 08:45:00,stop,Pseudo,-0.536250435866692,0.00323513647139292
NZDJPY,NZDJPY,B,SHORT,2023-03-10 08:10:00,2023-03-10 08:45:00,stop,Pseudo,-0.5311071196184199,0.0032351364713929195
USDJPY,USDJPY,B,SHORT,2023-03-10 08:10:00,2023-03-10 08:50:00,spread_reduced,Pseudo,-0.42784354594349594,0.0032351364713929134
GBPJPY,GBPJPY,B,SHORT,2023-03-10 08:10:00,2023-03-10 08:50:00,spread_reduced,Both,-0.4653264804905799,0.0032351364713929104
AUDJPY,AUDJPY,B,SHORT,2023-03-10 08:10:00,2023-03-10 08:50:00,spread_reduced,Pseudo,-0.2552061868273947,0.003235136471392921
CHFJPY,CHFJPY,B,SHORT,2023-03-10 08:10:00,2023-03-10 08:50:00,spread_reduced,Pseudo,-0.3811795795676624,0.003235136471392919
USDJPY,USDJPY,B,LONG,2023-03-10 10:00:00,2023-03-10 11:15:00,spread_reduced,Pseudo,-0.07059530959228437,-0.003984953622590819
EURJPY,EURJPY,B,LONG,2023-03-10 10:00:00,2023-03-10 11:15:00,spread_reduced,Pseudo,0.0067184106041784375,-0.0039849536225908125
GBPJPY,GBPJPY,B,LONG,2023-03-10 10:00:00,2023-03-10 11:15:00,spread_reduced,Pseudo,-0.19561203876367061,-0.003984953622590822
AUDJPY,AUDJPY,B,LONG,2023-03-10 10:00:00,2023-03-10 11:15:00,spread_reduced,Pseudo,-0.0682445658560793,-0.0039849536225908125
NZDJPY,NZDJPY,B,LONG,2023-03-10 10:00:00,2023-03-10 11:15:00,spread_reduced,Pseudo,-0.1366563033358322,-0.003984953622590813
CHFJPY,CHFJPY,B,LONG,2023-03-10 10:00:00,2023-03-10 11:15:00,spread_reduced,Pseudo,0.16149787736944682,-0.003984953622590813
EURJPY,EURJPY,B,SHORT,2023-03-10 13:35:00,2023-03-10 13:55:00,spread_reduced,Pseudo,-0.22847107297241376,0.0033227413337018944
GBPJPY,GBPJPY,B,SHORT,2023-03-10 13:35:00,2023-03-10 13:55:00,spread_reduced,Pseudo,-0.22674045523600012,0.0033227413337018853
AUDJPY,AUDJPY,B,SHORT,2023-03-10 13:35:00,2023-03-10 13:55:00,spread_reduced,Real,-0.13500717116584257,0.003322741333701895
NZDJPY,NZDJPY,B,SHORT,2023-03-10 13:35:00,2023-03-10 13:55:00,spread_reduced,Both,-0.10685464360441858,0.003322741333701893
USDJPY,USDJPY,B,SHORT,2023-03-10 14:20:00,2023-03-10 16:30:00,spread_reduced,Pseudo,0.5727875691246369,0.0037459194059737584
EURJPY,EURJPY,B,SHORT,2023-03-10 14:20:00,2023-03-10 16:30:00,spread_reduced,Pseudo,0.2498862743045005,0.0037459194059737645
GBPJPY,GBPJPY,B,SHORT,2023-03-10 14:20:00,2023-03-10 16:30:00,spread_reduced,Pseudo,0.2964949970881148,0.003745919405973756
AUDJPY,AUDJPY,B,SHORT,2023-03-10 14:20:00,2023-03-10 16:30:00,spread_reduced,Pseudo,0.3829353065065155,0.0037459194059737645
NZDJPY,NZDJPY,B,SHORT,2023-03-10 14:20:00,2023-03-10 16:30:00,spread_reduced,Pseudo,0.3427488358706913,0.003745919405973763
CHFJPY,CHFJPY,B,SHORT,2023-03-10 14:20:00,2023-03-10 16:30:00,spread_reduced,Pseudo,0.4734492413593546,0.0037459194059737628
AUDJPY,AUDJPY,B,SHORT,2023-03-10 18:30:00,2023-03-10 20:25:00,spread_reduced,Real,0.30889564703414274,0.0037900887660947662
NZDJPY,NZDJPY,B,SHORT,2023-03-10 18:30:00,2023-03-10 20:25:00,spread_reduced,Real,0.07770097058508915,0.0037900887660947654
USDJPY,USDJPY,B,SHORT,2023-03-10 18:35:00,2023-03-10 20:25:00,spread_reduced,Pseudo,0.05883167207682005,0.0037587529845119192
EURJPY,EURJPY,B,SHORT,2023-03-10 18:35:00,2023-03-10 20:25:00,spread_reduced,Both,0.18965182000015476,0.003758752984511925
GBPJPY,GBPJPY,B,SHORT,2023-03-10 18:35:00,2023-03-10 20:25:00,spread_reduced,Pseudo,0.16799859309342877,0.003758752984511916
CHFJPY,CHFJPY,B,SHORT,2023-03-10 18:35:00,2023-03-10 20:25:00,spread_reduced,Pseudo,0.11688613895481186,0.003758752984511924
USDJPY,USDJPY,B,SHORT,2023-03-12 22:00:00,2023-03-12 22:15:00,spread_reduced,Pseudo,-0.34231384546353405,0.003446897083330903
EURJPY,EURJPY,B,SHORT,2023-03-12 22:00:00,2023-03-12 22:15:00,spread_reduced,Pseudo,-0.20140367980503449,0.0034468970833309107
GBPJPY,GBPJPY,B,SHORT,2023-03-12 22:00:00,2023-03-12 22:15:00,spread_reduced,Pseudo,-0.2603516034720421,0.003446897083330902
AUDJPY,AUDJPY,B,SHORT,2023-03-12 22:00:00,2023-03-12 22:15:00,stop,Pseudo,-0.6833078238421091,0.0034468970833309116
NZDJPY,NZDJPY,B,SHORT,2023-03-12 22:00:00,2023-03-12 22:15:00,spread_reduced,Pseudo,-0.4183885012895387,0.003446897083330909
CHFJPY,CHFJPY,B,SHORT,2023-03-12 22:00:00,2023-03-12 22:15:00,spread_reduced,Pseudo,-0.3118219114917794,0.0034468970833309094
USDJPY,USDJPY,B,LONG,2023-03-12 23:55:00,2023-03-13 00:15:00,stop,Pseudo,-0.5117005342870629,-0.003298037676671501
AUDJPY,AUDJPY,B,LONG,2023-03-12 23:55:00,2023-03-13 00:15:00,stop,Pseudo,-0.6149005175531779,-0.0032980376766714916
NZDJPY,NZDJPY,B,LONG,2023-03-12 23:55:00,2023-03-13 00:15:00,stop,Pseudo,-0.5532514146366352,-0.003298037676671496
EURJPY,EURJPY,B,LONG,2023-03-12 23:55:00,2023-03-13 00:20:00,spread_reduced,Pseudo,-0.4607936552563456,-0.0032980376766714946
GBPJPY,GBPJPY,B,LONG,2023-03-12 23:55:00,2023-03-13 00:20:00,spread_reduced,Pseudo,-0.4707721801005908,-0.003298037676671503
CHFJPY,CHFJPY,B,LONG,2023-03-12 23:55:00,2023-03-13 00:20:00,spread_reduced,Pseudo,-0.4833504270579566,-0.003298037676671496
USDJPY,USDJPY,B,SHORT,2023-03-13 01:55:00,2023-03-13 02:15:00,spread_reduced,Real,0.3669583506411186,0.003380224180171739
EURJPY,EURJPY,B,SHORT,2023-03-13 01:55:00,2023-03-13 02:15:00,spread_reduced,Real,0.1877726244749097,0.003380224180171745
GBPJPY,GBPJPY,B,SHORT,2023-03-13 01:55:00,2023-03-13 02:15:00,spread_reduced,Real,0.045253933684782,0.0033802241801717363
AUDJPY,AUDJPY,B,SHORT,2023-03-13 01:55:00,2023-03-13 02:15:00,spread_reduced,Neither,-0.0698122755690885,0.003380224180171746
NZDJPY,NZDJPY,B,SHORT,2023-03-13 01:55:00,2023-03-13 02:15:00,spread_reduced,Pseudo,-0.08548075755598905,0.003380224180171744
CHFJPY,CHFJPY,B,SHORT,2023-03-13 01:55:00,2023-03-13 02:15:00,spread_reduced,Real,0.1493168913592191,0.0033802241801717432
EURJPY,EURJPY,B,LONG,2023-03-13 07:05:00,2023-03-13 08:15:00,spread_reduced,Pseudo,-0.22416085978962016,-0.003108209685798393
AUDJPY,AUDJPY,B,LONG,2023-03-13 07:05:00,2023-03-13 08:15:00,spread_reduced,Pseudo,0.08484617207534426,-0.003108209685798392
NZDJPY,NZDJPY,B,LONG,2023-03-13 07:05:00,2023-03-13 08:15:00,spread_reduced,Pseudo,0.005964395496012761,-0.0031082096857983927
CHFJPY,CHFJPY,B,LONG,2023-03-13 07:05:00,2023-03-13 08:15:00,spread_reduced,Pseudo,-0.01913334193698324,-0.003108209685798394
USDJPY,USDJPY,B,LONG,2023-03-13 08:00:00,2023-03-13 08:15:00,spread_reduced,Pseudo,-0.28949036023730634,-0.003013499621816567
GBPJPY,GBPJPY,B,LONG,2023-03-13 08:00:00,2023-03-13 08:15:00,spread_reduced,Pseudo,-0.16150506024163275,-0.003013499621816569
USDJPY,USDJPY,B,SHORT,2023-03-13 08:45:00,2023-03-13 11:15:00,spread_reduced,Real,0.315657331356393,0.0035462747308603122
EURJPY,EURJPY,B,SHORT,2023-03-13 08:45:00,2023-03-13 11:15:00,spread_reduced,Real,1.092695459817513,0.0035462747308603183
GBPJPY,GBPJPY,B,SHORT,2023-03-13 08:45:00,2023-03-13 11:15:00,spread_reduced,Real,0.8697677716476375,0.003546274730860311
AUDJPY,AUDJPY,B,SHORT,2023-03-13 08:45:00,2023-03-13 11:15:00,spread_reduced,Real,0.9692772906828573,0.0035462747308603187
NZDJPY,NZDJPY,B,SHORT,2023-03-13 08:45:00,2023-03-13 11:15:00,spread_reduced,Real,0.6954530855196965,0.003546274730860318
CHFJPY,CHFJPY,B,SHORT,2023-03-13 08:45:00,2023-03-13 11:15:00,spread_reduced,Real,0.15701171106067652,0.003546274730860317
USDJPY,USDJPY,B,SHORT,2023-03-13 12:25:00,2023-03-13 13:35:00,spread_reduced,Neither,0.21353415173190154,0.0036168615831281992
EURJPY,EURJPY,B,SHORT,2023-03-13 12:25:00,2023-03-13 13:35:00,spread_reduced,Real,-0.24631962332318422,0.0036168615831282044
GBPJPY,GBPJPY,B,SHORT,2023-03-13 12:25:00,2023-03-13 13:35:00,spread_reduced,Real,-0.031897330854698445,0.0036168615831281975
AUDJPY,AUDJPY,B,SHORT,2023-03-13 12:25:00,2023-03-13 13:35:00,spread_reduced,Real,-0.1770149545098354,0.003616861583128206
NZDJPY,NZDJPY,B,SHORT,2023-03-13 12:25:00,2023-03-13 13:35:00,spread_reduced,Real,-0.3065416583038309,0.003616861583128205
CHFJPY,CHFJPY,B,SHORT,2023-03-13 12:25:00,2023-03-13 13:35:00,spread_reduced,Neither,-0.20830117501924317,0.003616861583128203
CHFJPY,CHFJPY,B,LONG,2023-03-13 14:15:00,2023-03-13 14:30:00,stop,Pseudo,-0.5664312776865559,-0.0036821184732716487
USDJPY,USDJPY,B,LONG,2023-03-13 14:15:00,2023-03-13 16:55:00,spread_reduced,Pseudo,-0.004161387674524638,-0.0036821184732716535
EURJPY,EURJPY,B,LONG,2023-03-13 14:15:00,2023-03-13 16:55:00,spread_reduced,Pseudo,0.4496596371621475,-0.003682118473271647
GBPJPY,GBPJPY,B,LONG,2023-03-13 14:15:00,2023-03-13 16:55:00,spread_reduced,Pseudo,0.6824543901061686,-0.0036821184732716544
AUDJPY,AUDJPY,B,LONG,2023-03-13 14:15:00,2023-03-13 16:55:00,spread_reduced,Pseudo,0.12170796089268818,-0.0036821184732716457
NZDJPY,NZDJPY,B,LONG,2023-03-13 14:15:00,2023-03-13 16:55:00,spread_reduced,Both,0.2194301435905303,-0.0036821184732716474
CHFJPY,CHFJPY,B,LONG,2023-03-13 14:45:00,2023-03-13 16:55:00,spread_reduced,Pseudo,0.12188592012796207,-0.007409189104037008
AUDJPY,AUDJPY,B,LONG,2023-03-13 18:50:00,2023-03-13 19:25:00,spread_reduced,Pseudo,-0.28586421979022913,-0.0031537204046746367
USDJPY,USDJPY,B,LONG,2023-03-13 19:15:00,2023-03-13 19:25:00,spread_reduced,Pseudo,-0.17575107468165152,-0.0030564673393525836
NZDJPY,NZDJPY,B,LONG,2023-03-13 19:15:00,2023-03-13 19:25:00,spread_reduced,Pseudo,-0.20245955173275876,-0.0030564673393525784
CHFJPY,CHFJPY,B,LONG,2023-03-13 19:15:00,2023-03-13 19:25:00,spread_reduced,Pseudo,-0.11018452300994483,-0.0030564673393525797
USDJPY,USDJPY,B,SHORT,2023-03-13 21:10:00,2023-03-13 22:00:00,spread_reduced,Pseudo,0.020228965379916662,0.003119944952568836
EURJPY,EURJPY,B,SHORT,2023-03-13 21:10:00,2023-03-13 22:00:00,spread_reduced,Pseudo,-0.011694681882704987,0.003119944952568842
GBPJPY,GBPJPY,B,SHORT,2023-03-13 21:10:00,2023-03-13 22:00:00,spread_reduced,Pseudo,-0.11800223215089704,0.003119944952568835
