pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct
CHFJPY,B,SHORT,2022-02-14 01:35:00,2022-02-14 02:20:00,spread_reduced,Pseudo,0.014206718398246387
USDJPY,B,SHORT,2022-02-14 08:10:00,2022-02-14 09:15:00,spread_reduced,Pseudo,0.4363828918654648
GBPJPY,B,SHORT,2022-02-14 08:10:00,2022-02-14 09:15:00,spread_reduced,Pseudo,0.8588477904034238
AUDJPY,B,SHORT,2022-02-14 08:10:00,2022-02-14 09:15:00,spread_reduced,Pseudo,1.3704629927764704
NZDJPY,B,SHORT,2022-02-14 08:10:00,2022-02-14 09:15:00,spread_reduced,Pseudo,1.2411076968773158
CHFJPY,B,SHORT,2022-02-14 08:10:00,2022-02-14 09:15:00,spread_reduced,Pseudo,0.036976878146669875
EURJPY,B,SHORT,2022-02-14 08:15:00,2022-02-14 09:15:00,spread_reduced,Pseudo,0.9221334572524128
USDJPY,B,SHORT,2022-02-14 10:00:00,2022-02-14 10:20:00,spread_reduced,Pseudo,-0.2435251134088971
EURJPY,B,SHORT,2022-02-14 10:00:00,2022-02-14 10:20:00,spread_reduced,Pseudo,-0.06901492327204828
GBPJPY,B,SHORT,2022-02-14 10:00:00,2022-02-14 10:20:00,spread_reduced,Pseudo,-0.30057612012727536
AUDJPY,B,SHORT,2022-02-14 10:00:00,2022-02-14 10:20:00,spread_reduced,Pseudo,-0.3311621189504936
NZDJPY,B,SHORT,2022-02-14 10:00:00,2022-02-14 10:20:00,spread_reduced,Pseudo,-0.25625447037125326
CHFJPY,B,SHORT,2022-02-14 10:00:00,2022-02-14 10:20:00,spread_reduced,Pseudo,-0.11696413664770886
USDJPY,B,LONG,2022-02-14 10:45:00,2022-02-14 11:00:00,spread_reduced,Pseudo,-0.17807277499463464
EURJPY,B,LONG,2022-02-14 10:45:00,2022-02-14 11:00:00,spread_reduced,Pseudo,-0.405168266004193
GBPJPY,B,LONG,2022-02-14 10:45:00,2022-02-14 11:00:00,spread_reduced,Pseudo,-0.4122843403307301
AUDJPY,B,LONG,2022-02-14 10:45:00,2022-02-14 11:00:00,spread_reduced,Pseudo,-0.3833037795497966
NZDJPY,B,LONG,2022-02-14 10:45:00,2022-02-14 11:00:00,stop,Pseudo,-0.5491900725932419
CHFJPY,B,LONG,2022-02-14 10:45:00,2022-02-14 11:00:00,spread_reduced,Pseudo,-0.2933975870866856
USDJPY,B,LONG,2022-02-14 12:35:00,2022-02-14 13:10:00,spread_reduced,Pseudo,0.10967619808011086
EURJPY,B,LONG,2022-02-14 12:35:00,2022-02-14 13:10:00,spread_reduced,Pseudo,-0.18482381511656748
GBPJPY,B,LONG,2022-02-14 12:35:00,2022-02-14 13:10:00,spread_reduced,Pseudo,-0.19477893808528268
AUDJPY,B,LONG,2022-02-14 12:35:00,2022-02-14 13:10:00,spread_reduced,Pseudo,0.0523396266201015
NZDJPY,B,LONG,2022-02-14 12:35:00,2022-02-14 13:10:00,spread_reduced,Pseudo,0.16197677415237996
CHFJPY,B,LONG,2022-02-14 12:35:00,2022-02-14 13:10:00,spread_reduced,Pseudo,-0.39558632047439113
USDJPY,B,SHORT,2022-02-14 18:50:00,2022-02-14 19:25:00,spread_reduced,Pseudo,-0.0362014068952347
EURJPY,B,SHORT,2022-02-14 18:50:00,2022-02-14 19:25:00,spread_reduced,Pseudo,0.32076382357874395
GBPJPY,B,SHORT,2022-02-14 18:50:00,2022-02-14 19:25:00,spread_reduced,Pseudo,0.14358914290320732
AUDJPY,B,SHORT,2022-02-14 18:50:00,2022-02-14 19:25:00,spread_reduced,Pseudo,0.07253832421953248
NZDJPY,B,SHORT,2022-02-14 18:50:00,2022-02-14 19:25:00,spread_reduced,Pseudo,0.11381329028203879
CHFJPY,B,SHORT,2022-02-14 18:50:00,2022-02-14 19:25:00,spread_reduced,Pseudo,-0.008508558952735612
USDJPY,B,LONG,2022-02-14 19:40:00,2022-02-14 20:25:00,spread_reduced,Pseudo,0.011420109076472803
EURJPY,B,LONG,2022-02-14 19:40:00,2022-02-14 20:25:00,spread_reduced,Both,0.2337909183647291
GBPJPY,B,LONG,2022-02-14 19:40:00,2022-02-14 20:25:00,spread_reduced,Pseudo,-0.007946727315151966
AUDJPY,B,LONG,2022-02-14 19:40:00,2022-02-14 20:25:00,spread_reduced,Pseudo,-0.0004712620263654562
NZDJPY,B,LONG,2022-02-14 19:40:00,2022-02-14 20:25:00,spread_reduced,Pseudo,0.09834040371307455
CHFJPY,B,LONG,2022-02-14 19:40:00,2022-02-14 20:25:00,spread_reduced,Pseudo,-0.02986899780192213
USDJPY,B,SHORT,2022-02-15 05:20:00,2022-02-15 05:35:00,spread_reduced,Pseudo,-0.13455405450872132
EURJPY,B,SHORT,2022-02-15 05:20:00,2022-02-15 05:35:00,spread_reduced,Pseudo,-0.12122260645108796
GBPJPY,B,SHORT,2022-02-15 05:20:00,2022-02-15 05:35:00,spread_reduced,Pseudo,-0.11795167405762956
AUDJPY,B,SHORT,2022-02-15 05:20:00,2022-02-15 05:35:00,spread_reduced,Real,-0.17934470807097944
NZDJPY,B,SHORT,2022-02-15 05:20:00,2022-02-15 05:35:00,spread_reduced,Real,-0.19422718013036486
CHFJPY,B,SHORT,2022-02-15 05:20:00,2022-02-15 05:35:00,spread_reduced,Pseudo,-0.09532851518671374
USDJPY,B,LONG,2022-02-15 08:05:00,2022-02-15 09:00:00,spread_reduced,Pseudo,-0.10537361940995046
EURJPY,B,LONG,2022-02-15 08:05:00,2022-02-15 09:00:00,spread_reduced,Pseudo,0.2825101772552241
GBPJPY,B,LONG,2022-02-15 08:05:00,2022-02-15 09:00:00,spread_reduced,Pseudo,-0.12388750781903528
AUDJPY,B,LONG,2022-02-15 08:05:00,2022-02-15 09:00:00,spread_reduced,Pseudo,0.4863088360843223
NZDJPY,B,LONG,2022-02-15 08:05:00,2022-02-15 09:00:00,spread_reduced,Pseudo,-0.31028626298694
CHFJPY,B,LONG,2022-02-15 08:05:00,2022-02-15 09:00:00,spread_reduced,Pseudo,0.043439290870213774
AUDJPY,B,SHORT,2022-02-15 14:55:00,2022-02-15 15:05:00,stop,Pseudo,-0.5911019949490134
NZDJPY,B,SHORT,2022-02-15 14:55:00,2022-02-15 15:05:00,stop,Pseudo,-0.5076515293090574
USDJPY,B,SHORT,2022-02-15 14:55:00,2022-02-15 15:20:00,spread_reduced,Both,0.1495367607463975
EURJPY,B,SHORT,2022-02-15 14:55:00,2022-02-15 15:20:00,spread_reduced,Pseudo,-0.28846691044918477
GBPJPY,B,SHORT,2022-02-15 14:55:00,2022-02-15 15:20:00,spread_reduced,Pseudo,-0.4901513827924031
CHFJPY,B,SHORT,2022-02-15 14:55:00,2022-02-15 15:20:00,spread_reduced,Pseudo,-0.24204586339079034
USDJPY,B,LONG,2022-02-15 15:25:00,2022-02-15 15:55:00,spread_reduced,Pseudo,-0.004444385185986555
EURJPY,B,LONG,2022-02-15 15:25:00,2022-02-15 15:55:00,spread_reduced,Real,0.23228665832871384
GBPJPY,B,LONG,2022-02-15 15:25:00,2022-02-15 15:55:00,spread_reduced,Real,-0.1442174563551779
AUDJPY,B,LONG,2022-02-15 15:25:00,2022-02-15 15:55:00,spread_reduced,Real,-0.14567941507185694
NZDJPY,B,LONG,2022-02-15 15:25:00,2022-02-15 15:55:00,spread_reduced,Real,-0.24513941534443084
CHFJPY,B,LONG,2022-02-15 15:25:00,2022-02-15 15:55:00,spread_reduced,Pseudo,-0.3830326428812351
USDJPY,B,SHORT,2022-02-16 13:45:00,2022-02-16 14:25:00,spread_reduced,Real,0.20468123739714184
EURJPY,B,SHORT,2022-02-16 13:45:00,2022-02-16 14:25:00,spread_reduced,Real,0.2857513622887368
GBPJPY,B,SHORT,2022-02-16 13:45:00,2022-02-16 14:25:00,spread_reduced,Pseudo,-0.13679488318859198
AUDJPY,B,SHORT,2022-02-16 13:45:00,2022-02-16 14:25:00,spread_reduced,Pseudo,-0.0005540995590506508
NZDJPY,B,SHORT,2022-02-16 13:45:00,2022-02-16 14:25:00,spread_reduced,Pseudo,-0.1780277228155362
CHFJPY,B,SHORT,2022-02-16 13:45:00,2022-02-16 14:25:00,spread_reduced,Real,-0.08453713946088293
USDJPY,B,SHORT,2022-02-17 03:50:00,2022-02-17 04:25:00,spread_reduced,Real,-0.12452660213494819
EURJPY,B,SHORT,2022-02-17 03:50:00,2022-02-17 04:25:00,spread_reduced,Pseudo,0.4952190633343105
GBPJPY,B,SHORT,2022-02-17 03:50:00,2022-02-17 04:25:00,spread_reduced,Pseudo,0.06340880018481285
AUDJPY,B,SHORT,2022-02-17 03:50:00,2022-02-17 04:25:00,spread_reduced,Pseudo,0.4805363224343514
NZDJPY,B,SHORT,2022-02-17 03:50:00,2022-02-17 04:25:00,spread_reduced,Both,0.21005485681128516
CHFJPY,B,SHORT,2022-02-17 03:50:00,2022-02-17 04:25:00,spread_reduced,Real,0.05814749221751588
USDJPY,B,LONG,2022-02-17 04:30:00,2022-02-17 04:40:00,spread_reduced,Real,-0.04059201794877806
EURJPY,B,LONG,2022-02-17 04:30:00,2022-02-17 04:40:00,spread_reduced,Real,0.06763058424552604
GBPJPY,B,LONG,2022-02-17 04:30:00,2022-02-17 04:40:00,spread_reduced,Real,0.02932194120367863
AUDJPY,B,LONG,2022-02-17 04:30:00,2022-02-17 04:40:00,spread_reduced,Real,-0.028750916645485052
NZDJPY,B,LONG,2022-02-17 04:30:00,2022-02-17 04:40:00,spread_reduced,Neither,-0.07354729413692566
CHFJPY,B,LONG,2022-02-17 04:30:00,2022-02-17 04:40:00,spread_reduced,Real,0.08748835963009091
AUDJPY,B,LONG,2022-02-17 06:25:00,2022-02-17 06:30:00,stop,Pseudo,-0.592460099456386
EURJPY,B,LONG,2022-02-17 06:25:00,2022-02-17 06:35:00,stop,Pseudo,-0.6313135187538215
GBPJPY,B,LONG,2022-02-17 06:25:00,2022-02-17 06:35:00,stop,Pseudo,-0.5265420583472347
NZDJPY,B,LONG,2022-02-17 06:25:00,2022-02-17 06:40:00,stop,Pseudo,-0.6906008068663372
USDJPY,B,LONG,2022-02-17 06:25:00,2022-02-17 06:55:00,spread_reduced,Pseudo,-0.2038158654732447
CHFJPY,B,LONG,2022-02-17 06:25:00,2022-02-17 06:55:00,spread_reduced,Pseudo,-0.44661770609577545
USDJPY,B,LONG,2022-02-17 08:05:00,2022-02-17 08:25:00,stop,Pseudo,-0.6027299707529465
AUDJPY,B,LONG,2022-02-17 08:05:00,2022-02-17 08:25:00,stop,Pseudo,-1.5838379522594335
NZDJPY,B,LONG,2022-02-17 08:05:00,2022-02-17 08:25:00,stop,Pseudo,-1.4094429561480513
CHFJPY,B,LONG,2022-02-17 08:05:00,2022-02-17 08:25:00,stop,Pseudo,-0.6346556088209221
USDJPY,B,SHORT,2022-02-17 08:25:00,2022-02-17 09:30:00,spread_reduced,Pseudo,0.22285560279400318
EURJPY,B,SHORT,2022-02-17 08:25:00,2022-02-17 09:30:00,spread_reduced,Pseudo,0.4369992881760506
GBPJPY,B,SHORT,2022-02-17 08:25:00,2022-02-17 09:30:00,spread_reduced,Pseudo,-0.46756212348471793
AUDJPY,B,SHORT,2022-02-17 08:25:00,2022-02-17 09:30:00,spread_reduced,Pseudo,-0.17776548943800505
NZDJPY,B,SHORT,2022-02-17 08:25:00,2022-02-17 09:30:00,spread_reduced,Pseudo,-0.27482626388793585
CHFJPY,B,SHORT,2022-02-17 08:25:00,2022-02-17 09:30:00,spread_reduced,Both,0.055555512730953716
CHFJPY,B,LONG,2022-02-17 09:40:00,2022-02-17 10:55:00,spread_reduced,Pseudo,0.003492143599107915
AUDJPY,B,SHORT,2022-02-17 13:40:00,2022-02-17 14:00:00,stop,Pseudo,-0.6574539369939014
NZDJPY,B,SHORT,2022-02-17 13:40:00,2022-02-17 14:00:00,stop,Pseudo,-0.6211504963748264
USDJPY,B,SHORT,2022-02-17 13:40:00,2022-02-17 14:05:00,spread_reduced,Pseudo,-0.4005686906792446
EURJPY,B,SHORT,2022-02-17 13:40:00,2022-02-17 14:05:00,spread_reduced,Pseudo,-0.4876322924377933
GBPJPY,B,SHORT,2022-02-17 13:40:00,2022-02-17 14:05:00,spread_reduced,Pseudo,-0.3295853162305444
CHFJPY,B,SHORT,2022-02-17 13:40:00,2022-02-17 14:05:00,spread_reduced,Both,-0.21273865063320407
USDJPY,B,LONG,2022-02-17 14:10:00,2022-02-17 14:40:00,spread_reduced,Pseudo,-0.3969419146125919
EURJPY,B,LONG,2022-02-17 14:10:00,2022-02-17 14:40:00,stop,Pseudo,-0.634394564176984
GBPJPY,B,LONG,2022-02-17 14:10:00,2022-02-17 14:40:00,spread_reduced,Pseudo,-0.14942451111491878
AUDJPY,B,LONG,2022-02-17 14:10:00,2022-02-17 14:40:00,spread_reduced,Pseudo,-0.49874950438462873
NZDJPY,B,LONG,2022-02-17 14:10:00,2022-02-17 14:40:00,spread_reduced,Pseudo,-0.24611688984973087
CHFJPY,B,LONG,2022-02-17 14:10:00,2022-02-17 14:40:00,spread_reduced,Pseudo,-0.4631389467785926
USDJPY,B,SHORT,2022-02-17 14:50:00,2022-02-17 15:10:00,spread_reduced,Pseudo,-0.039253607330221506
AUDJPY,B,SHORT,2022-02-17 14:50:00,2022-02-17 15:10:00,stop,Pseudo,-0.5102746016099058
NZDJPY,B,SHORT,2022-02-17 14:50:00,2022-02-17 15:10:00,spread_reduced,Pseudo,-0.45849408598774843
USDJPY,B,LONG,2022-02-18 01:30:00,2022-02-18 02:35:00,spread_reduced,Pseudo,0.04474733584218053
EURJPY,B,LONG,2022-02-18 01:30:00,2022-02-18 02:35:00,spread_reduced,Pseudo,-0.08264777230278705
GBPJPY,B,LONG,2022-02-18 01:30:00,2022-02-18 02:35:00,spread_reduced,Pseudo,-0.240750456859599
AUDJPY,B,LONG,2022-02-18 01:30:00,2022-02-18 02:35:00,spread_reduced,Pseudo,-0.06291847806757142
NZDJPY,B,LONG,2022-02-18 01:30:00,2022-02-18 02:35:00,spread_reduced,Pseudo,0.26130766748866385
CHFJPY,B,LONG,2022-02-18 01:30:00,2022-02-18 02:35:00,spread_reduced,Pseudo,-0.1737231360207092
AUDJPY,B,LONG,2022-02-18 08:35:00,2022-02-18 08:55:00,stop,Pseudo,-0.5528792583292901
USDJPY,B,LONG,2022-02-18 08:35:00,2022-02-18 09:00:00,spread_reduced,Pseudo,-0.21121691698133827
EURJPY,B,LONG,2022-02-18 08:35:00,2022-02-18 09:00:00,spread_reduced,Pseudo,-0.20716938157531545
GBPJPY,B,LONG,2022-02-18 08:35:00,2022-02-18 09:00:00,stop,Pseudo,-0.5031431730054825
NZDJPY,B,LONG,2022-02-18 08:35:00,2022-02-18 09:00:00,spread_reduced,Pseudo,-0.38910922070208487
CHFJPY,B,LONG,2022-02-18 08:35:00,2022-02-18 09:00:00,spread_reduced,Pseudo,-0.09779274773554411
USDJPY,B,SHORT,2022-02-18 13:10:00,2022-02-18 13:35:00,spread_reduced,Pseudo,-0.11166667040344673
EURJPY,B,SHORT,2022-02-18 13:10:00,2022-02-18 13:35:00,spread_reduced,Pseudo,-0.2640699736998394
GBPJPY,B,SHORT,2022-02-18 13:10:00,2022-02-18 13:35:00,spread_reduced,Pseudo,-0.2709504364490911
AUDJPY,B,SHORT,2022-02-18 13:10:00,2022-02-18 13:35:00,spread_reduced,Pseudo,-0.3484130587185034
NZDJPY,B,SHORT,2022-02-18 13:10:00,2022-02-18 13:35:00,spread_reduced,Pseudo,-0.1898235051381499
CHFJPY,B,SHORT,2022-02-18 13:10:00,2022-02-18 13:35:00,spread_reduced,Pseudo,-0.30063605438076146
USDJPY,B,LONG,2022-02-21 00:50:00,2022-02-21 01:20:00,spread_reduced,Pseudo,-0.08121623553214441
EURJPY,B,LONG,2022-02-21 00:50:00,2022-02-21 01:20:00,spread_reduced,Pseudo,-0.031829478343755234
GBPJPY,B,LONG,2022-02-21 00:50:00,2022-02-21 01:20:00,spread_reduced,Pseudo,-0.16232398869686637
AUDJPY,B,LONG,2022-02-21 00:50:00,2022-02-21 01:20:00,spread_reduced,Pseudo,0.021621411997093297
NZDJPY,B,LONG,2022-02-21 00:50:00,2022-02-21 01:20:00,spread_reduced,Pseudo,0.030310793208846814
CHFJPY,B,LONG,2022-02-21 00:50:00,2022-02-21 01:20:00,spread_reduced,Real,-0.16057058368087093
USDJPY,B,SHORT,2022-02-21 18:20:00,2022-02-21 18:45:00,spread_reduced,Both,-0.0015404850797947254
EURJPY,B,SHORT,2022-02-21 18:20:00,2022-02-21 18:45:00,spread_reduced,Pseudo,-0.08577490349925831
GBPJPY,B,SHORT,2022-02-21 18:20:00,2022-02-21 18:45:00,spread_reduced,Pseudo,-0.09225171720964968
AUDJPY,B,SHORT,2022-02-21 18:20:00,2022-02-21 18:45:00,spread_reduced,Pseudo,-0.24877446227174657
NZDJPY,B,SHORT,2022-02-21 18:20:00,2022-02-21 18:45:00,spread_reduced,Pseudo,-0.14504902319223412
CHFJPY,B,SHORT,2022-02-21 18:20:00,2022-02-21 18:45:00,spread_reduced,Pseudo,-0.12427338147835698
USDJPY,B,SHORT,2022-02-21 23:10:00,2022-02-21 23:45:00,spread_reduced,Pseudo,-0.0713675306530289
EURJPY,B,SHORT,2022-02-21 23:10:00,2022-02-21 23:45:00,spread_reduced,Pseudo,-0.07703309651393062
GBPJPY,B,SHORT,2022-02-21 23:10:00,2022-02-21 23:45:00,spread_reduced,Pseudo,0.06912657365350702
AUDJPY,B,SHORT,2022-02-21 23:10:00,2022-02-21 23:45:00,spread_reduced,Pseudo,-0.19704950615917483
NZDJPY,B,SHORT,2022-02-21 23:10:00,2022-02-21 23:45:00,spread_reduced,Pseudo,-0.17380249661758107
CHFJPY,B,SHORT,2022-02-21 23:10:00,2022-02-21 23:45:00,spread_reduced,Pseudo,-0.0511671044245432
USDJPY,B,LONG,2022-02-21 23:50:00,2022-02-22 01:05:00,spread_reduced,Pseudo,0.22677043955850648
EURJPY,B,LONG,2022-02-21 23:50:00,2022-02-22 01:05:00,spread_reduced,Pseudo,0.3487622521118154
GBPJPY,B,LONG,2022-02-21 23:50:00,2022-02-22 01:05:00,spread_reduced,Real,0.12474015383852807
AUDJPY,B,LONG,2022-02-21 23:50:00,2022-02-22 01:05:00,spread_reduced,Pseudo,0.73231489646212
NZDJPY,B,LONG,2022-02-21 23:50:00,2022-02-22 01:05:00,spread_reduced,Both,0.8299971959901953
CHFJPY,B,LONG,2022-02-21 23:50:00,2022-02-22 01:05:00,spread_reduced,Real,-0.02584738295315544
USDJPY,B,SHORT,2022-02-22 01:15:00,2022-02-22 01:35:00,spread_reduced,Pseudo,-0.1250826662519226
EURJPY,B,SHORT,2022-02-22 01:15:00,2022-02-22 01:35:00,spread_reduced,Pseudo,-0.20422703887534865
GBPJPY,B,SHORT,2022-02-22 01:15:00,2022-02-22 01:35:00,spread_reduced,Pseudo,-0.29470314161480127
AUDJPY,B,SHORT,2022-02-22 01:15:00,2022-02-22 01:35:00,spread_reduced,Pseudo,-0.23295921298135033
CHFJPY,B,SHORT,2022-02-22 01:15:00,2022-02-22 01:35:00,spread_reduced,Pseudo,-0.1657335321496589
NZDJPY,B,SHORT,2022-02-22 01:20:00,2022-02-22 01:35:00,spread_reduced,Pseudo,-0.3338530256521052
USDJPY,B,LONG,2022-02-22 12:15:00,2022-02-22 12:30:00,spread_reduced,Pseudo,-0.09712383697683495
EURJPY,B,LONG,2022-02-22 12:15:00,2022-02-22 12:30:00,spread_reduced,Neither,-0.1541916802858534
GBPJPY,B,LONG,2022-02-22 12:15:00,2022-02-22 12:30:00,spread_reduced,Real,-0.20116388415340286
AUDJPY,B,LONG,2022-02-22 12:15:00,2022-02-22 12:30:00,spread_reduced,Real,-0.27117028705988167
CHFJPY,B,LONG,2022-02-22 12:15:00,2022-02-22 12:30:00,spread_reduced,Real,-0.06973573788759957
USDJPY,B,LONG,2022-02-22 19:35:00,2022-02-22 20:20:00,spread_reduced,Pseudo,-0.08265490465497738
EURJPY,B,LONG,2022-02-22 19:35:00,2022-02-22 20:20:00,spread_reduced,Pseudo,0.08958455762468158
GBPJPY,B,LONG,2022-02-22 19:35:00,2022-02-22 20:20:00,spread_reduced,Pseudo,0.0752186371248964
AUDJPY,B,LONG,2022-02-22 19:35:00,2022-02-22 20:20:00,spread_reduced,Pseudo,0.2924048417472699
NZDJPY,B,LONG,2022-02-22 19:35:00,2022-02-22 20:20:00,spread_reduced,Real,0.0944191911371739
CHFJPY,B,LONG,2022-02-22 19:35:00,2022-02-22 20:20:00,spread_reduced,Real,0.059555370318579534
USDJPY,B,SHORT,2022-02-25 08:00:00,2022-02-25 08:55:00,spread_reduced,Pseudo,-0.10276356893212935
EURJPY,B,SHORT,2022-02-25 08:00:00,2022-02-25 08:55:00,spread_reduced,Pseudo,0.6687138901881884
GBPJPY,B,SHORT,2022-02-25 08:00:00,2022-02-25 08:55:00,spread_reduced,Real,0.9556559183172183
AUDJPY,B,SHORT,2022-02-25 08:00:00,2022-02-25 08:55:00,spread_reduced,Pseudo,0.485166109537342
NZDJPY,B,SHORT,2022-02-25 08:00:00,2022-02-25 08:55:00,spread_reduced,Pseudo,0.3769530693970384
CHFJPY,B,SHORT,2022-02-25 08:00:00,2022-02-25 08:55:00,spread_reduced,Pseudo,0.3629696134439901
USDJPY,B,LONG,2022-02-25 12:55:00,2022-02-25 13:50:00,spread_reduced,Real,0.004208413744895742
NZDJPY,B,LONG,2022-02-25 12:55:00,2022-02-25 13:50:00,spread_reduced,Real,0.22672768870786916
EURJPY,B,LONG,2022-02-25 13:00:00,2022-02-25 13:50:00,spread_reduced,Real,0.13766889083210998
GBPJPY,B,LONG,2022-02-25 13:00:00,2022-02-25 13:50:00,spread_reduced,Real,-0.4081473782080458
AUDJPY,B,LONG,2022-02-25 13:00:00,2022-02-25 13:50:00,spread_reduced,Real,0.22905894173056812
CHFJPY,B,LONG,2022-02-25 13:00:00,2022-02-25 13:50:00,spread_reduced,Pseudo,-0.24366248074769725
GBPJPY,B,SHORT,2022-02-27 22:30:00,2022-02-27 23:10:00,spread_reduced,Pseudo,-0.29005725239561464
NZDJPY,B,SHORT,2022-02-27 22:30:00,2022-02-27 23:10:00,spread_reduced,Pseudo,0.31884770227115966
CHFJPY,B,SHORT,2022-02-27 22:30:00,2022-02-27 23:10:00,spread_reduced,Pseudo,0.0730279155242893
USDJPY,B,SHORT,2022-02-27 22:35:00,2022-02-27 23:10:00,spread_reduced,Pseudo,-0.15731866305516523
EURJPY,B,SHORT,2022-02-27 22:35:00,2022-02-27 23:10:00,spread_reduced,Pseudo,-0.46538250459164193
AUDJPY,B,SHORT,2022-02-27 22:35:00,2022-02-27 23:10:00,spread_reduced,Pseudo,0.08375243538153813
USDJPY,B,LONG,2022-02-27 23:20:00,2022-02-27 23:50:00,spread_reduced,Pseudo,-0.20333398993018412
EURJPY,B,LONG,2022-02-27 23:20:00,2022-02-27 23:50:00,spread_reduced,Pseudo,0.0789058867373497
GBPJPY,B,LONG,2022-02-27 23:20:00,2022-02-27 23:50:00,spread_reduced,Pseudo,0.01050296173595496
AUDJPY,B,LONG,2022-02-27 23:20:00,2022-02-27 23:50:00,spread_reduced,Pseudo,-0.26529738972598993
NZDJPY,B,LONG,2022-02-27 23:20:00,2022-02-27 23:50:00,spread_reduced,Both,-0.19386733370581796
CHFJPY,B,LONG,2022-02-27 23:20:00,2022-02-27 23:50:00,stop,Pseudo,-0.5852096321813383
NZDJPY,B,SHORT,2022-02-28 01:35:00,2022-02-28 01:45:00,stop,Pseudo,-0.5013343022125898
USDJPY,B,SHORT,2022-02-28 01:35:00,2022-02-28 02:05:00,spread_reduced,Neither,-0.014545123779926191
EURJPY,B,SHORT,2022-02-28 01:35:00,2022-02-28 02:05:00,spread_reduced,Real,-0.0993052417953185
GBPJPY,B,SHORT,2022-02-28 01:35:00,2022-02-28 02:05:00,spread_reduced,Real,-0.17744447276572356
AUDJPY,B,SHORT,2022-02-28 01:35:00,2022-02-28 02:05:00,spread_reduced,Real,-0.27403249637236726
CHFJPY,B,SHORT,2022-02-28 01:35:00,2022-02-28 02:05:00,spread_reduced,Real,-0.003139248891503854
USDJPY,B,LONG,2022-02-28 15:35:00,2022-02-28 15:55:00,stop,Pseudo,-0.5159620379286967
GBPJPY,B,LONG,2022-02-28 15:35:00,2022-02-28 15:55:00,stop,Pseudo,-0.7245115416977255
EURJPY,B,LONG,2022-02-28 15:35:00,2022-02-28 16:00:00,spread_reduced,Pseudo,-0.27534499725023753
AUDJPY,B,LONG,2022-02-28 15:35:00,2022-02-28 16:00:00,spread_reduced,Pseudo,-0.20807587859783538
NZDJPY,B,LONG,2022-02-28 15:35:00,2022-02-28 16:00:00,stop,Pseudo,-0.5192380956021703
CHFJPY,B,LONG,2022-02-28 15:35:00,2022-02-28 16:00:00,spread_reduced,Pseudo,-0.18249904151997529
EURJPY,B,SHORT,2022-02-28 16:05:00,2022-02-28 16:25:00,stop,Pseudo,-0.9152286340656051
GBPJPY,B,SHORT,2022-02-28 16:05:00,2022-02-28 16:25:00,stop,Pseudo,-0.587574655085632
AUDJPY,B,SHORT,2022-02-28 16:05:00,2022-02-28 16:25:00,stop,Pseudo,-0.7453210174906596
NZDJPY,B,SHORT,2022-02-28 16:05:00,2022-02-28 16:25:00,stop,Pseudo,-0.6122629336825133
CHFJPY,B,SHORT,2022-02-28 16:05:00,2022-02-28 16:25:00,spread_reduced,Pseudo,-0.34478113359304174
USDJPY,B,SHORT,2022-02-28 17:00:00,2022-02-28 18:05:00,spread_reduced,Both,-0.1189119089620346
EURJPY,B,SHORT,2022-02-28 17:00:00,2022-02-28 18:05:00,spread_reduced,Pseudo,0.19395460895595593
GBPJPY,B,SHORT,2022-02-28 17:00:00,2022-02-28 18:05:00,spread_reduced,Pseudo,0.19303762883389938
AUDJPY,B,SHORT,2022-02-28 17:00:00,2022-02-28 18:05:00,spread_reduced,Real,0.26061880139838234
NZDJPY,B,SHORT,2022-02-28 17:00:00,2022-02-28 18:05:00,spread_reduced,Pseudo,0.47662155836621556
CHFJPY,B,SHORT,2022-02-28 17:00:00,2022-02-28 18:05:00,spread_reduced,Real,-0.00455464981811519
EURJPY,B,SHORT,2022-03-01 09:30:00,2022-03-01 10:45:00,spread_reduced,Pseudo,0.7728324533472127
AUDJPY,B,SHORT,2022-03-01 09:30:00,2022-03-01 10:45:00,spread_reduced,Pseudo,-0.0066916204874238145
NZDJPY,B,SHORT,2022-03-01 09:30:00,2022-03-01 10:45:00,spread_reduced,Pseudo,0.1752738486118603
EURJPY,B,LONG,2022-03-01 13:45:00,2022-03-01 14:00:00,spread_reduced,Pseudo,-0.3322751421795204
AUDJPY,B,LONG,2022-03-01 13:50:00,2022-03-01 14:00:00,spread_reduced,Pseudo,-0.2658067531545738
NZDJPY,B,LONG,2022-03-01 13:50:00,2022-03-01 14:00:00,spread_reduced,Pseudo,-0.26765874181626054
EURJPY,B,SHORT,2022-03-01 15:45:00,2022-03-01 16:10:00,spread_reduced,Both,-0.2304863411242882
AUDJPY,B,SHORT,2022-03-01 15:45:00,2022-03-01 16:10:00,spread_reduced,Pseudo,-0.2346740404558882
NZDJPY,B,SHORT,2022-03-01 15:45:00,2022-03-01 16:10:00,spread_reduced,Pseudo,-0.4210356702159709
EURJPY,B,LONG,2022-03-02 09:50:00,2022-03-02 11:05:00,spread_reduced,Real,0.3851519698354622
AUDJPY,B,LONG,2022-03-02 09:50:00,2022-03-02 11:05:00,spread_reduced,Real,0.4457480089977336
NZDJPY,B,LONG,2022-03-02 09:50:00,2022-03-02 11:05:00,spread_reduced,Real,0.10881315168635257
