signal_dt,entry_dt,exit_dt,session,direction,filter,entry_price,exit_price,sl_price,lot_size,held_bars,exit_reason,pnl_pips,pnl_yen,r_mult,atr_val,eur_jpy_diff,ac_val,period
2022-03-04 00:45:00,2022-03-04 00:50:00,2022-03-04 01:05:00,NY   21-03JST,LONG,Q10+ac<0,127.0605,127.17243,126.93043,3.84,3,stop,11.19,4303.0,0.861,0.13007,-0.00681,-0.1552,IS
2022-03-04 01:35:00,2022-03-04 01:40:00,2022-03-04 02:00:00,NY   21-03JST,LONG,Q10+ac<0,127.116,127.48721,126.97621,3.58,4,stop,37.12,13278.0,2.656,0.13979,-0.006309,-0.2612,IS
2022-03-04 01:40:00,2022-03-04 01:45:00,2022-03-04 02:00:00,NY   21-03JST,LONG,Q10+ac<0,127.161,127.49343,127.02743,3.74,3,stop,33.24,12444.0,2.489,0.13357,-0.005878,-0.2011,IS
2022-03-04 12:15:00,2022-03-04 12:20:00,2022-03-04 12:40:00,NY   21-03JST,LONG,Q10+ac<0,126.5585,126.48414,126.46864,5.56,4,stop,-7.44,-4138.0,-0.828,0.08986,-0.004915,-0.3243,IS
2022-03-04 12:20:00,2022-03-04 12:25:00,2022-03-04 12:40:00,NY   21-03JST,LONG,Q10+ac<0,126.5215,126.49011,126.43761,5.96,3,stop,-3.14,-1871.0,-0.374,0.08389,-0.00545,-0.3214,IS
2022-03-04 12:25:00,2022-03-04 12:30:00,2022-03-04 12:40:00,NY   21-03JST,LONG,Q10+ac<0,126.512,126.49714,126.43514,6.51,2,stop,-1.49,-967.0,-0.193,0.07686,-0.004911,-0.2463,IS
2022-03-04 13:00:00,2022-03-04 13:05:00,2022-03-04 13:10:00,NY   21-03JST,LONG,Q10+ac<0,126.2845,126.196,126.1985,5.81,1,stop,-8.85,-5145.0,-1.029,0.086,-0.005564,-0.1821,IS
2022-03-04 13:05:00,2022-03-04 13:10:00,2022-03-04 13:25:00,NY   21-03JST,LONG,Q10+ac<0,126.17,126.11754,126.08154,5.65,3,stop,-5.25,-2965.0,-0.593,0.08846,-0.006416,-0.3322,IS
2022-03-04 13:10:00,2022-03-04 13:15:00,2022-03-04 13:25:00,NY   21-03JST,LONG,Q10+ac<0,126.1805,126.11582,126.09132,5.61,2,stop,-6.47,-3626.0,-0.725,0.08918,-0.005664,-0.3941,IS
2022-03-04 13:15:00,2022-03-04 13:20:00,2022-03-04 13:30:00,NY   21-03JST,LONG,Q10+ac<0,126.1685,126.14171,126.08471,5.97,2,stop,-2.68,-1598.0,-0.32,0.08379,-0.005317,-0.3541,IS
2022-03-04 13:20:00,2022-03-04 13:25:00,2022-03-04 13:35:00,NY   21-03JST,LONG,Q10+ac<0,126.1305,126.16521,126.04721,6.0,2,stop,3.47,2084.0,0.417,0.08329,-0.005292,-0.3547,IS
2022-03-04 13:25:00,2022-03-04 13:30:00,2022-03-04 13:35:00,NY   21-03JST,LONG,Q10+ac<0,126.178,126.08879,126.09129,5.77,1,stop,-8.92,-5144.0,-1.029,0.08671,-0.004869,-0.3852,IS
2022-03-04 13:35:00,2022-03-04 13:40:00,2022-03-04 13:45:00,NY   21-03JST,LONG,Q10+ac<0,126.0175,125.91204,125.91454,4.86,1,stop,-10.55,-5121.0,-1.024,0.10296,-0.005212,-0.318,IS
2022-03-04 13:40:00,2022-03-04 13:45:00,2022-03-04 13:50:00,NY   21-03JST,LONG,Q10+ac<0,125.9135,125.79625,125.79875,4.36,1,stop,-11.72,-5109.0,-1.022,0.11475,-0.006428,-0.1926,IS
2022-03-04 13:45:00,2022-03-04 13:50:00,2022-03-04 14:05:00,NY   21-03JST,LONG,Q10+ac<0,125.804,125.84246,125.68646,4.25,3,stop,3.85,1636.0,0.327,0.11754,-0.007289,-0.1086,IS
2022-03-04 13:50:00,2022-03-04 13:55:00,2022-03-04 14:05:00,NY   21-03JST,LONG,Q10+ac<0,125.774,125.83196,125.64596,3.91,2,stop,5.8,2264.0,0.453,0.12804,-0.007668,-0.1393,IS
2022-03-04 14:40:00,2022-03-04 14:45:00,2022-03-04 14:50:00,NY   21-03JST,LONG,Q10+ac<0,125.822,125.68118,125.68368,3.61,1,stop,-14.08,-5090.0,-1.018,0.13832,-0.005861,-0.1531,IS
2022-03-04 15:15:00,2022-03-04 15:20:00,2022-03-04 15:25:00,NY   21-03JST,LONG,Q10+ac<0,125.564,125.44196,125.44446,4.18,1,stop,-12.2,-5105.0,-1.021,0.11954,-0.005168,-0.1306,IS
2022-03-04 15:45:00,2022-03-04 15:50:00,2022-03-04 16:20:00,NY   21-03JST,LONG,Q10+ac<0,125.286,125.30046,125.17396,4.46,6,stop,1.45,646.0,0.129,0.11204,-0.005097,-0.1268,IS
2022-03-04 15:55:00,2022-03-04 16:00:00,2022-03-04 16:20:00,NY   21-03JST,LONG,Q10+ac<0,125.3795,125.29839,125.27289,4.69,4,stop,-8.11,-3804.0,-0.761,0.10661,-0.005304,-0.1267,IS
2022-03-04 16:05:00,2022-03-04 16:10:00,2022-03-04 16:25:00,NY   21-03JST,LONG,Q10+ac<0,125.3405,125.28375,125.23825,4.89,3,stop,-5.67,-2775.0,-0.555,0.10225,-0.005695,-0.2633,IS
2022-03-04 16:10:00,2022-03-04 16:15:00,2022-03-04 16:25:00,NY   21-03JST,LONG,Q10+ac<0,125.354,125.25132,125.25382,4.99,2,stop,-10.27,-5125.0,-1.025,0.10018,-0.005979,-0.1601,IS
2022-03-04 16:15:00,2022-03-04 16:20:00,2022-03-04 16:25:00,NY   21-03JST,LONG,Q10+ac<0,125.336,125.23957,125.24207,5.32,1,stop,-9.64,-5133.0,-1.027,0.09393,-0.006336,-0.1866,IS
2022-03-04 16:20:00,2022-03-04 16:25:00,2022-03-04 16:30:00,NY   21-03JST,LONG,Q10+ac<0,125.316,125.22379,125.22629,5.57,1,stop,-9.22,-5139.0,-1.028,0.08971,-0.006366,-0.2202,IS
2022-03-04 16:25:00,2022-03-04 16:30:00,2022-03-04 16:35:00,NY   21-03JST,LONG,Q10+ac<0,125.25,125.16396,125.16646,5.99,1,stop,-8.6,-5150.0,-1.03,0.08354,-0.006799,-0.377,IS
2022-03-04 16:30:00,2022-03-04 16:35:00,2022-03-04 16:50:00,NY   21-03JST,LONG,Q10+ac<0,125.193,125.20761,125.10861,5.92,3,stop,1.46,865.0,0.173,0.08439,-0.006824,-0.2522,IS
2022-03-04 16:35:00,2022-03-04 16:40:00,2022-03-04 16:50:00,NY   21-03JST,LONG,Q10+ac<0,125.256,125.19321,125.17221,5.97,2,stop,-6.28,-3747.0,-0.749,0.08379,-0.006958,-0.2923,IS
2022-03-04 16:40:00,2022-03-04 16:45:00,2022-03-04 16:50:00,NY   21-03JST,LONG,Q10+ac<0,125.28,125.19496,125.19746,6.06,1,stop,-8.5,-5151.0,-1.03,0.08254,-0.005651,-0.2772,IS
2022-03-04 16:45:00,2022-03-04 16:50:00,2022-03-04 16:55:00,NY   21-03JST,LONG,Q10+ac<0,125.234,125.14911,125.15161,6.07,1,stop,-8.49,-5152.0,-1.03,0.08239,-0.005254,-0.2163,IS
2022-03-04 17:00:00,2022-03-04 17:05:00,2022-03-04 17:20:00,NY   21-03JST,LONG,Q10+ac<0,125.132,125.34282,125.04982,6.08,3,stop,21.08,12827.0,2.565,0.08218,-0.005398,-0.2893,IS
2022-03-07 00:55:00,2022-03-07 01:00:00,2022-03-07 01:05:00,NY   21-03JST,LONG,Q10+ac<0,124.955,124.87004,124.87254,6.06,1,stop,-8.5,-5152.0,-1.03,0.08246,-0.005428,-0.1753,IS
2022-03-07 10:30:00,2022-03-07 10:35:00,2022-03-07 10:40:00,欧州 15-21JST,SHORT,Q10+ac>0,124.413,124.51011,124.50761,5.29,1,stop,-9.71,-5132.0,-1.026,0.09461,-0.005387,0.1155,IS
2022-03-08 15:30:00,2022-03-08 15:35:00,2022-03-08 16:30:00,NY   21-03JST,LONG,Q10+ac<0,125.6285,125.85375,125.48225,3.42,11,stop,22.53,7701.0,1.54,0.14625,-0.00519,-0.414,IS
2022-03-08 15:55:00,2022-03-08 16:00:00,2022-03-08 16:30:00,NY   21-03JST,LONG,Q10+ac<0,125.712,125.86214,125.57414,3.63,6,stop,15.01,5446.0,1.089,0.13786,-0.005656,-0.1155,IS
2022-03-11 15:35:00,2022-03-11 15:40:00,2022-03-11 16:05:00,NY   21-03JST,LONG,Q10+ac<0,127.981,128.20746,127.85246,3.89,5,stop,22.65,8809.0,1.762,0.12854,-0.006346,-0.2552,IS
2022-03-11 15:40:00,2022-03-11 15:45:00,2022-03-11 16:05:00,NY   21-03JST,LONG,Q10+ac<0,128.0545,128.20482,127.92332,3.81,4,stop,15.03,5730.0,1.146,0.13118,-0.006159,-0.5073,IS
2022-03-11 15:45:00,2022-03-11 15:50:00,2022-03-11 16:05:00,NY   21-03JST,LONG,Q10+ac<0,128.0745,128.21575,127.95425,4.16,3,stop,14.13,5873.0,1.175,0.12025,-0.005498,-0.267,IS
2022-03-15 07:10:00,2022-03-15 07:15:00,2022-03-15 07:20:00,欧州 15-21JST,SHORT,Q10+ac>0,129.4005,129.49743,129.49493,5.3,1,stop,-9.69,-5132.0,-1.026,0.09443,-0.005665,0.5484,IS
2022-03-23 12:30:00,2022-03-23 12:35:00,2022-03-23 13:10:00,NY   21-03JST,LONG,Q10+ac<0,132.542,132.61314,132.43114,4.51,7,stop,7.11,3209.0,0.642,0.11086,-0.005086,-0.1822,IS
2022-03-25 15:55:00,2022-03-25 16:00:00,2022-03-25 16:40:00,NY   21-03JST,LONG,Q10+ac<0,133.988,134.02464,133.88664,4.93,8,stop,3.66,1808.0,0.362,0.10136,-0.005053,-0.1039,IS
2022-03-25 16:00:00,2022-03-25 16:05:00,2022-03-25 16:40:00,NY   21-03JST,LONG,Q10+ac<0,133.99,134.02929,133.89329,5.17,7,stop,3.93,2031.0,0.406,0.09671,-0.005592,-0.1395,IS
2022-03-28 10:45:00,2022-03-28 10:50:00,2022-03-28 12:25:00,欧州 15-21JST,SHORT,Q10+ac>0,136.395,135.78829,136.60829,2.34,19,stop,60.67,14223.0,2.845,0.21329,-0.006048,0.4164,IS
2022-03-28 11:20:00,2022-03-28 11:25:00,2022-03-28 12:25:00,欧州 15-21JST,SHORT,Q10+ac>0,136.2445,135.77664,136.44614,2.48,12,stop,46.79,11601.0,2.32,0.20164,-0.005215,0.6071,IS
2022-03-28 11:25:00,2022-03-28 11:30:00,2022-03-28 12:25:00,欧州 15-21JST,SHORT,Q10+ac>0,136.221,135.77968,136.42568,2.44,11,stop,44.13,10781.0,2.156,0.20468,-0.005367,0.5235,IS
2022-03-28 11:30:00,2022-03-28 11:35:00,2022-03-28 12:25:00,欧州 15-21JST,SHORT,Q10+ac>0,136.1785,135.77936,136.38286,2.45,10,stop,39.91,9766.0,1.953,0.20436,-0.005705,0.6919,IS
2022-03-28 11:35:00,2022-03-28 11:40:00,2022-03-28 12:25:00,欧州 15-21JST,SHORT,Q10+ac>0,136.1245,135.77264,136.32214,2.53,9,stop,35.19,8901.0,1.78,0.19764,-0.0057,0.787,IS
2022-03-28 11:40:00,2022-03-28 11:45:00,2022-03-28 12:00:00,欧州 15-21JST,SHORT,Q10+ac>0,136.131,136.06618,136.30068,2.95,3,stop,6.48,1910.0,0.382,0.16968,-0.004863,0.6266,IS
2022-03-28 12:10:00,2022-03-28 12:15:00,2022-03-28 12:20:00,NY   21-03JST,LONG,Q10+ac<0,135.9265,135.76907,135.77157,3.23,1,stop,-15.74,-5081.0,-1.016,0.15493,-0.005372,-0.4096,IS
2022-03-28 12:20:00,2022-03-28 12:25:00,2022-03-28 12:35:00,NY   21-03JST,LONG,Q10+ac<0,135.697,135.63075,135.53375,3.06,2,stop,-6.63,-2029.0,-0.406,0.16325,-0.006045,-0.2083,IS
2022-03-28 12:40:00,2022-03-28 12:45:00,2022-03-28 13:00:00,NY   21-03JST,LONG,Q10+ac<0,135.344,135.34896,135.16646,2.82,3,stop,0.5,140.0,0.028,0.17754,-0.007995,-0.3276,IS
2022-03-28 12:45:00,2022-03-28 12:50:00,2022-03-28 13:00:00,NY   21-03JST,LONG,Q10+ac<0,135.255,135.34296,135.07146,2.72,2,stop,8.8,2396.0,0.479,0.18354,-0.010294,-0.4087,IS
2022-03-28 12:50:00,2022-03-28 12:55:00,2022-03-28 13:10:00,NY   21-03JST,LONG,Q10+ac<0,135.3635,135.29882,135.17432,2.64,3,stop,-6.47,-1709.0,-0.342,0.18918,-0.010393,-0.2913,IS
2022-03-28 13:00:00,2022-03-28 13:05:00,2022-03-28 14:00:00,NY   21-03JST,LONG,Q10+ac<0,135.3295,135.67793,135.13443,2.56,11,stop,34.84,8931.0,1.786,0.19507,-0.010279,-0.1327,IS
2022-03-28 13:05:00,2022-03-28 13:10:00,2022-03-28 14:00:00,NY   21-03JST,LONG,Q10+ac<0,135.3675,135.69564,135.19014,2.82,10,stop,32.81,9251.0,1.85,0.17736,-0.009518,-0.1433,IS
2022-03-28 13:10:00,2022-03-28 13:15:00,2022-03-28 14:00:00,NY   21-03JST,LONG,Q10+ac<0,135.43,135.69282,135.24982,2.78,9,stop,26.28,7293.0,1.459,0.18018,-0.00875,-0.2032,IS
2022-03-28 13:15:00,2022-03-28 13:20:00,2022-03-28 14:00:00,NY   21-03JST,LONG,Q10+ac<0,135.4735,135.69021,135.29071,2.74,8,stop,21.67,5928.0,1.186,0.18279,-0.006963,-0.1229,IS
2022-03-28 15:55:00,2022-03-28 16:00:00,2022-03-28 16:10:00,NY   21-03JST,LONG,Q10+ac<0,135.3155,135.29443,135.18393,3.8,2,stop,-2.11,-801.0,-0.16,0.13157,-0.005283,-0.4096,IS
2022-03-29 02:55:00,2022-03-29 03:00:00,2022-03-29 03:10:00,NY   21-03JST,LONG,Q10+ac<0,135.601,135.57696,135.49396,4.67,2,stop,-2.4,-1123.0,-0.225,0.10704,-0.006384,-0.2394,IS
2022-03-29 03:35:00,2022-03-29 03:40:00,2022-03-29 03:50:00,NY   21-03JST,LONG,Q10+ac<0,135.4815,135.48046,135.35246,3.87,2,stop,-0.1,-40.0,-0.008,0.12904,-0.004956,-0.2307,IS
2022-03-29 03:55:00,2022-03-29 04:00:00,2022-03-29 04:25:00,NY   21-03JST,LONG,Q10+ac<0,135.411,135.49282,135.27732,3.74,5,stop,8.18,3060.0,0.612,0.13368,-0.00519,-0.2263,IS
2022-03-29 13:45:00,2022-03-29 13:50:00,2022-03-29 13:55:00,NY   21-03JST,LONG,Q10+ac<0,136.3145,136.08954,136.09204,2.25,1,stop,-22.5,-5056.0,-1.011,0.22246,-0.008652,-0.3666,IS
2022-03-29 14:05:00,2022-03-29 14:10:00,2022-03-29 14:20:00,NY   21-03JST,LONG,Q10+ac<0,135.895,135.89196,135.68896,2.43,2,stop,-0.3,-74.0,-0.015,0.20604,-0.008901,-0.1513,IS
2022-03-29 14:25:00,2022-03-29 14:30:00,2022-03-29 14:40:00,NY   21-03JST,LONG,Q10+ac<0,136.0745,135.91129,135.85829,2.31,2,stop,-16.32,-3774.0,-0.755,0.21621,-0.007888,-0.1439,IS
2022-03-30 01:20:00,2022-03-30 01:25:00,2022-03-30 01:55:00,NY   21-03JST,LONG,Q10+ac<0,135.67,135.82793,135.51293,3.18,6,stop,15.79,5027.0,1.005,0.15707,-0.006556,-0.1014,IS
2022-03-30 02:35:00,2022-03-30 02:40:00,2022-03-30 02:45:00,NY   21-03JST,LONG,Q10+ac<0,135.5435,135.41418,135.41668,3.94,1,stop,-12.93,-5099.0,-1.02,0.12682,-0.006256,-0.4923,IS
2022-03-30 02:40:00,2022-03-30 02:45:00,2022-03-30 03:00:00,NY   21-03JST,LONG,Q10+ac<0,135.3695,135.36796,135.23746,3.79,3,stop,-0.15,-58.0,-0.012,0.13204,-0.007881,-0.6332,IS
2022-03-30 02:45:00,2022-03-30 02:50:00,2022-03-30 03:00:00,NY   21-03JST,LONG,Q10+ac<0,135.413,135.3675,135.2805,3.77,2,stop,-4.55,-1717.0,-0.343,0.1325,-0.006478,-0.7199,IS
2022-03-30 03:00:00,2022-03-30 03:05:00,2022-03-30 03:10:00,NY   21-03JST,LONG,Q10+ac<0,135.38,135.24561,135.24811,3.79,1,stop,-13.44,-5095.0,-1.019,0.13189,-0.005023,-0.4265,IS
2022-03-30 03:05:00,2022-03-30 03:10:00,2022-03-30 03:15:00,NY   21-03JST,LONG,Q10+ac<0,135.2385,135.09925,135.10175,3.66,1,stop,-13.93,-5091.0,-1.018,0.13675,-0.005833,-0.2147,IS
2022-03-30 03:20:00,2022-03-30 03:25:00,2022-03-30 03:40:00,NY   21-03JST,LONG,Q10+ac<0,135.0875,135.02375,134.92325,3.04,3,stop,-6.37,-1941.0,-0.388,0.16425,-0.005642,-0.2147,IS
2022-03-31 06:15:00,2022-03-31 06:20:00,2022-03-31 06:30:00,欧州 15-21JST,SHORT,Q10+ac>0,136.0425,136.02414,136.12764,5.87,2,stop,1.84,1078.0,0.216,0.08514,-0.005008,0.1801,IS
2022-03-31 06:25:00,2022-03-31 06:30:00,2022-03-31 06:40:00,欧州 15-21JST,SHORT,Q10+ac>0,135.984,135.90093,136.07243,5.65,2,stop,8.31,4697.0,0.939,0.08843,-0.005068,0.1009,IS
2022-03-31 07:40:00,2022-03-31 07:45:00,2022-03-31 08:00:00,欧州 15-21JST,SHORT,Q10+ac>0,135.7715,135.75546,135.91796,3.41,3,stop,1.6,547.0,0.109,0.14646,-0.00567,0.1253,IS
2022-03-31 11:05:00,2022-03-31 11:10:00,2022-03-31 11:25:00,欧州 15-21JST,SHORT,Q10+ac>0,135.24,135.17532,135.33982,5.01,3,stop,6.47,3240.0,0.648,0.09982,-0.005583,0.1513,IS
2022-03-31 11:10:00,2022-03-31 11:15:00,2022-03-31 11:25:00,欧州 15-21JST,SHORT,Q10+ac>0,135.223,135.17446,135.32196,5.05,2,stop,4.85,2452.0,0.49,0.09896,-0.005104,0.1,IS
2022-03-31 11:15:00,2022-03-31 11:20:00,2022-03-31 11:50:00,欧州 15-21JST,SHORT,Q10+ac>0,135.1675,135.06911,135.26661,5.05,6,stop,9.84,4964.0,0.993,0.09911,-0.005474,0.1002,IS
2022-03-31 11:20:00,2022-03-31 11:25:00,2022-03-31 11:50:00,欧州 15-21JST,SHORT,Q10+ac>0,135.088,135.07064,135.18864,4.97,5,stop,1.74,862.0,0.172,0.10064,-0.006162,0.1275,IS
2022-04-08 00:50:00,2022-04-08 00:55:00,2022-04-08 01:10:00,NY   21-03JST,LONG,Q10+ac<0,134.531,134.42689,134.42939,4.92,3,stop,-10.41,-5123.0,-1.025,0.10161,-0.004985,-0.2078,IS
2022-04-08 00:55:00,2022-04-08 01:00:00,2022-04-08 01:10:00,NY   21-03JST,LONG,Q10+ac<0,134.48,134.40111,134.37561,4.79,2,stop,-7.89,-3779.0,-0.756,0.10439,-0.005088,-0.2065,IS
2022-04-08 01:00:00,2022-04-08 01:05:00,2022-04-08 01:10:00,NY   21-03JST,LONG,Q10+ac<0,134.486,134.38018,134.38268,4.84,1,stop,-10.58,-5121.0,-1.024,0.10332,-0.004922,-0.1327,IS
2022-04-08 01:05:00,2022-04-08 01:10:00,2022-04-08 01:15:00,NY   21-03JST,LONG,Q10+ac<0,134.475,134.36868,134.37118,4.82,1,stop,-10.63,-5120.0,-1.024,0.10382,-0.005078,-0.2577,IS
2022-04-08 01:10:00,2022-04-08 01:15:00,2022-04-08 01:30:00,NY   21-03JST,LONG,Q10+ac<0,134.3855,134.36389,134.28739,5.1,3,stop,-2.16,-1101.0,-0.22,0.09811,-0.005937,-0.2697,IS
2022-04-08 01:15:00,2022-04-08 01:20:00,2022-04-08 04:10:00,NY   21-03JST,LONG,Q10+ac<0,134.427,134.56771,134.33071,5.19,34,stop,14.07,7307.0,1.461,0.09629,-0.005088,-0.3418,IS
2022-04-08 01:20:00,2022-04-08 01:25:00,2022-04-08 04:10:00,NY   21-03JST,LONG,Q10+ac<0,134.4265,134.56918,134.33168,5.27,33,stop,14.27,7524.0,1.505,0.09482,-0.005072,-0.2854,IS
2022-04-08 01:25:00,2022-04-08 01:30:00,2022-04-08 04:10:00,NY   21-03JST,LONG,Q10+ac<0,134.3915,134.57093,134.29843,5.37,32,stop,17.94,9639.0,1.928,0.09307,-0.005173,-0.1479,IS
2022-04-08 01:30:00,2022-04-08 01:35:00,2022-04-08 04:10:00,NY   21-03JST,LONG,Q10+ac<0,134.3995,134.57014,134.30564,5.33,31,stop,17.06,9091.0,1.818,0.09386,-0.00519,-0.3551,IS
2022-04-08 01:35:00,2022-04-08 01:40:00,2022-04-08 04:05:00,NY   21-03JST,LONG,Q10+ac<0,134.437,134.5815,134.3545,6.06,29,stop,14.45,8758.0,1.752,0.0825,-0.004941,-0.1756,IS
2022-04-14 12:00:00,2022-04-14 12:05:00,2022-04-14 12:40:00,NY   21-03JST,LONG,Q10+ac<0,136.2625,136.50761,136.15911,4.84,7,stop,24.51,11853.0,2.371,0.10339,-0.005348,-0.2119,IS
2022-04-14 12:05:00,2022-04-14 12:10:00,2022-04-14 12:40:00,NY   21-03JST,LONG,Q10+ac<0,136.313,136.50496,136.20696,4.72,6,stop,19.2,9052.0,1.81,0.10604,-0.005041,-0.1766,IS
2022-04-14 12:10:00,2022-04-14 12:15:00,2022-04-14 12:40:00,NY   21-03JST,LONG,Q10+ac<0,136.3205,136.50414,136.21364,4.68,5,stop,18.36,8593.0,1.719,0.10686,-0.004864,-0.1731,IS
2022-04-14 14:20:00,2022-04-14 14:25:00,2022-04-14 14:50:00,NY   21-03JST,LONG,Q10+ac<0,135.724,135.60507,135.56857,3.22,5,stop,-11.89,-3826.0,-0.765,0.15543,-0.0058,-0.4809,IS
2022-04-14 14:25:00,2022-04-14 14:30:00,2022-04-14 15:25:00,NY   21-03JST,LONG,Q10+ac<0,135.74,135.99164,135.59664,3.49,11,stop,25.16,8777.0,1.755,0.14336,-0.005899,-0.5169,IS
2022-04-14 14:30:00,2022-04-14 14:35:00,2022-04-14 15:25:00,NY   21-03JST,LONG,Q10+ac<0,135.687,135.99154,135.54354,3.49,10,stop,30.45,10614.0,2.123,0.14346,-0.006055,-0.52,IS
2022-04-14 14:35:00,2022-04-14 14:40:00,2022-04-14 15:25:00,NY   21-03JST,LONG,Q10+ac<0,135.666,135.99654,135.52754,3.61,9,stop,33.05,11936.0,2.387,0.13846,-0.007515,-0.7414,IS
2022-04-14 14:40:00,2022-04-14 14:45:00,2022-04-14 15:25:00,NY   21-03JST,LONG,Q10+ac<0,135.691,135.99804,135.55404,3.65,8,stop,30.7,11209.0,2.242,0.13696,-0.007171,-0.5855,IS
2022-04-14 14:45:00,2022-04-14 14:50:00,2022-04-14 15:25:00,NY   21-03JST,LONG,Q10+ac<0,135.6825,136.00418,135.55168,3.82,7,stop,32.17,12295.0,2.459,0.13082,-0.006792,-0.2332,IS
2022-04-20 10:10:00,2022-04-20 10:15:00,2022-04-20 10:25:00,欧州 15-21JST,SHORT,Q10+ac>0,138.7325,138.75389,138.86989,3.64,2,stop,-2.14,-779.0,-0.156,0.13739,-0.004916,0.2009,IS
2022-04-20 10:15:00,2022-04-20 10:20:00,2022-04-20 10:30:00,欧州 15-21JST,SHORT,Q10+ac>0,138.729,138.79543,138.86843,3.59,2,stop,-6.64,-2382.0,-0.476,0.13943,-0.005319,0.1529,IS
2022-04-20 10:20:00,2022-04-20 10:25:00,2022-04-20 10:30:00,欧州 15-21JST,SHORT,Q10+ac>0,138.6555,138.80004,138.79754,3.52,1,stop,-14.45,-5088.0,-1.018,0.14204,-0.006069,0.1387,IS
2022-04-20 10:40:00,2022-04-20 10:45:00,2022-04-20 11:05:00,欧州 15-21JST,SHORT,Q10+ac>0,138.787,138.83182,138.92932,3.51,4,stop,-4.48,-1575.0,-0.315,0.14232,-0.0052,0.1762,IS
2022-04-22 05:00:00,2022-04-22 05:05:00,2022-04-22 05:45:00,NY   21-03JST,LONG,Q10+ac<0,138.8855,138.92164,138.78814,5.14,8,stop,3.61,1856.0,0.371,0.09736,-0.005173,-0.2621,IS
2022-04-22 05:05:00,2022-04-22 05:10:00,2022-04-22 05:45:00,NY   21-03JST,LONG,Q10+ac<0,138.9025,138.91546,138.79896,4.83,7,stop,1.3,626.0,0.125,0.10354,-0.004973,-0.3523,IS
2022-04-22 06:00:00,2022-04-22 06:05:00,2022-04-22 06:10:00,欧州 15-21JST,SHORT,Q10+ac>0,138.6415,138.73879,138.73629,5.28,1,stop,-9.73,-5132.0,-1.026,0.09479,-0.00637,0.5121,IS
2022-04-22 06:05:00,2022-04-22 06:10:00,2022-04-22 06:15:00,欧州 15-21JST,SHORT,Q10+ac>0,138.669,138.76879,138.76629,5.14,1,stop,-9.98,-5128.0,-1.026,0.09729,-0.005873,0.3175,IS
2022-04-25 02:30:00,2022-04-25 02:35:00,2022-04-25 02:40:00,NY   21-03JST,LONG,Q10+ac<0,138.395,138.27675,138.27925,4.32,1,stop,-11.82,-5108.0,-1.022,0.11575,-0.005162,-0.1248,IS
2022-04-25 02:40:00,2022-04-25 02:45:00,2022-04-25 03:35:00,NY   21-03JST,LONG,Q10+ac<0,138.261,138.46196,138.14696,4.38,10,stop,20.1,8811.0,1.762,0.11404,-0.00632,-0.2487,IS
2022-04-25 02:45:00,2022-04-25 02:50:00,2022-04-25 03:40:00,NY   21-03JST,LONG,Q10+ac<0,138.3495,138.45829,138.23179,4.25,10,stop,10.88,4621.0,0.924,0.11771,-0.004924,-0.2994,IS
2022-04-25 03:00:00,2022-04-25 03:05:00,2022-04-25 03:35:00,NY   21-03JST,LONG,Q10+ac<0,138.38,138.46711,138.27111,4.59,6,stop,8.71,4000.0,0.8,0.10889,-0.006052,-0.1232,IS
2022-04-25 06:30:00,2022-04-25 06:35:00,2022-04-25 06:50:00,欧州 15-21JST,SHORT,Q10+ac>0,137.503,137.465,137.633,3.85,3,stop,3.8,1462.0,0.292,0.13,-0.007519,0.114,IS
2022-04-25 13:55:00,2022-04-25 14:00:00,2022-04-25 14:15:00,NY   21-03JST,LONG,Q10+ac<0,136.889,136.86771,136.74871,3.56,3,stop,-2.13,-759.0,-0.152,0.14029,-0.007661,-0.1634,IS
2022-04-25 14:00:00,2022-04-25 14:05:00,2022-04-25 14:15:00,NY   21-03JST,LONG,Q10+ac<0,136.957,136.86914,136.81814,3.6,2,stop,-8.79,-3164.0,-0.633,0.13886,-0.006144,-0.3069,IS
2022-04-25 14:40:00,2022-04-25 14:45:00,2022-04-25 14:50:00,NY   21-03JST,LONG,Q10+ac<0,137.0865,136.93682,136.93932,3.4,1,stop,-14.97,-5085.0,-1.017,0.14718,-0.005622,-0.2537,IS
2022-04-25 14:45:00,2022-04-25 14:50:00,2022-04-25 15:10:00,NY   21-03JST,LONG,Q10+ac<0,136.98,136.83111,136.83161,3.37,4,stop,-14.89,-5017.0,-1.003,0.14839,-0.006365,-0.2106,IS
2022-04-25 14:50:00,2022-04-25 14:55:00,2022-04-25 15:10:00,NY   21-03JST,LONG,Q10+ac<0,136.918,136.83518,136.77368,3.46,3,stop,-8.28,-2869.0,-0.574,0.14432,-0.005966,-0.1137,IS
2022-04-25 15:15:00,2022-04-25 15:20:00,2022-04-25 15:25:00,NY   21-03JST,LONG,Q10+ac<0,136.8245,136.69393,136.69643,3.9,1,stop,-13.06,-5098.0,-1.02,0.12807,-0.006833,-0.1481,IS
2022-04-26 00:30:00,2022-04-26 00:35:00,2022-04-26 00:45:00,NY   21-03JST,LONG,Q10+ac<0,136.6545,136.725,136.553,4.93,2,stop,7.05,3473.0,0.695,0.1015,-0.005042,-0.2248,IS
